ジャンル,ページ,名前,読み,総格,天格,人格,地格
自然,29,潤一,じゅんいち,25,9,19,9
自然,29,潤之介,じゅんのすけ,31,9,19,9
自然,29,潤希,じゅんき,31,9,19,9
自然,29,澪次,れいじ,31,9,20,9
自然,29,澪温,れおん,37,9,20,9
自然,29,澪遠,れおん,38,9,20,9
自然,29,煌輝,こうき,37,9,17,9
自然,29,煌龍,こうたつ,38,9,17,9
自然,29,照修,てるのぶ,32,9,17,9
自然,29,照彦,てるひこ,31,9,17,9
自然,29,照悟,しょうご,32,9,17,9
自然,29,照政,てるまさ,31,9,17,9
自然,30,照敏,てるとし,32,9,17,9
自然,30,照晃,てるあき,32,9,17,9
自然,30,照樹,てるき,38,9,17,9
自然,30,照泰,てるやす,32,9,17,9
自然,30,照章,てるあき,33,9,17,9
自然,30,燿平,ようへい,32,9,22,9
自然,30,爽一,そういち,21,9,15,9
自然,30,爽也,そうや,23,9,15,9
自然,30,爽仁,そうじ,24,9,15,9
自然,30,爽司,そうじ,25,9,15,9
自然,30,爽大,そうた,23,9,15,9
自然,30,爽太,そうた,24,9,15,9
自然,30,爽太郎,そうたろう,33,9,15,9
自然,30,爽斗,さやと,24,9,15,9
自然,30,爽矢,そうや,25,9,15,9
自然,30,玄斗,はると,18,9,9,9
自然,30,王馬,おうま,23,9,8,9
自然,30,,,32,9,11,9
自然,30,玲大,れいた,21,9,13,9
自然,30,理大,まさひろ,23,9,15,9
自然,30,理広,まさひろ,25,9,15,9
自然,30,理斗,"まさと,あやと",24,9,15,9
自然,30,理晴,まさはる,32,9,15,9
自然,30,理輝,まさき,35,9,15,9
自然,30,琢斗,たくと,24,9,15,9
自然,30,琢水,たくみ,24,9,15,9
自然,30,琢穂,たくのり,35,9,15,9
自然,30,琢麻,たくま,31,9,15,9
自然,30,琥太朗,こたろう,35,9,16,9
自然,30,瑛大,"あきと,あきひろなど",24,9,16,9
自然,30,瑛崇,あきたか,32,9,16,9
自然,30,瑛斗,"あきと,えいと",25,9,16,9
自然,30,瑛晴,えいせい,33,9,16,9
自然,30,瑛樹,"えいじゅ,えいじ",37,9,16,9
自然,30,瑛汰朗,えいたろう,38,9,16,9
自然,30,瑛汰郎,えいたろう,37,9,16,9
自然,30,瑛治郎,えいじろう,38,9,16,9
自然,30,瑛浩,あきひろ,31,9,16,9
自然,30,瑛清,えいしん,32,9,16,9
自然,30,瑛登,えいと,33,9,16,9
自然,30,瑛高,あきたか,31,9,16,9
自然,30,瑛鷹,あきたか,45,9,16,9
自然,30,瑞基,みずき,33,9,17,9
自然,30,,,38,9,17,9
自然,30,,,31,9,17,9
自然,30,瑞規,みずき,33,9,17,9
自然,30,瑞起,みずき,32,9,17,9
自然,30,瑞輝,みずき,37,9,17,9
自然,30,瑠星,りゅうせい,32,9,18,9
自然,30,,,32,9,18,9
自然,31,由斗,ゆうと,18,9,9,9
自然,31,甲汰,かんた,21,9,9,9
自然,31,登,のぼる,21,9,16,9
自然,31,登志也,としや,31,9,16,9
自然,31,登志夫,としお,32,9,16,9
自然,31,登志男,としお,35,9,16,9
自然,31,登志郎,としろう,37,9,16,9
自然,31,,,32,9,16,9
自然,31,皇汰,"おうた,こうた",25,9,13,9
自然,31,皇雅,"おうが,こうが",31,9,13,9
自然,31,皓大,こうだい,24,9,16,9
自然,31,皓日,こうひ,25,9,16,9
自然,31,益光,ますみつ,25,9,14,9
自然,31,盛雅,もりまさ,33,9,15,9
自然,31,直光,なおみつ,23,9,12,9
自然,31,直樹,なおき,33,9,12,9
自然,31,直輝,なおき,32,9,12,9
自然,31,相汰,そうた,25,9,13,9
自然,31,省冴,せいご,25,9,13,9
自然,31,眞平,しんぺい,24,9,14,9
自然,31,真光,まさみつ,25,9,14,9
自然,31,真平,しんぺい,24,9,14,9
自然,31,真樹,まさき,35,9,14,9
自然,31,瞬平,しゅんぺい,32,9,22,9
自然,31,知光,ともみつ,23,9,12,9
自然,31,知樹,ともき,33,9,12,9
自然,31,知輝,ともき,32,9,12,9
自然,31,研汰,けんた,25,9,13,9
自然,31,碧波,あおば,31,9,18,9
自然,31,碧海,あおい,32,9,18,9
自然,31,碧空,"そらと,そら",31,9,18,9
自然,31,礼斗,れいと,18,9,9,9
自然,31,祐光,まさみつ,24,9,13,9
自然,31,祐大,ゆうだい,21,9,13,9
自然,31,祥平,しょうへい,24,9,14,9
自然,31,祥広,あきひろ,24,9,14,9
自然,31,祥晶,さちあき,31,9,14,9
自然,31,禎洋,さだひろ,31,9,17,9
自然,31,禎浩,さだひろ,32,9,17,9
自然,31,秀樹,ひでき,32,9,11,9
自然,31,秀芳,ひでよし,23,9,11,9
自然,31,秋光,あきみつ,24,9,13,9
自然,31,秋芳,あきよし,25,9,13,9
自然,31,稔穂,としのり,37,9,17,9
自然,31,稜梧,りょうご,33,9,17,9
自然,31,稜輝,りょうき,37,9,17,9
自然,31,穂啓,ほたか,35,9,19,9
自然,31,穂崇,ほたか,35,9,19,9
自然,31,穂誠,ほたか,37,9,19,9
自然,31,空舞,"くうま,てんま",32,9,12,9
自然,32,空輝,"そらあき,あきらなど",32,9,12,9
自然,32,竜ノ介,りゅうのすけ,24,9,14,9
自然,32,竜丞,りゅうすけ,25,9,14,9
自然,32,竜二,りゅうじ,21,9,14,9
自然,32,竜光,たつみつ,25,9,14,9
自然,32,竜史,りゅうじ,24,9,14,9
自然,32,竜司,りゅうじ,24,9,14,9
自然,32,竜央,たつお,24,9,14,9
自然,32,竜巨,たつなお,24,9,14,9
自然,32,竜市,りゅういち,24,9,14,9
自然,32,竜平,りゅうへい,24,9,14,9
自然,32,竜成,たつなり,25,9,14,9
自然,32,竜樹,たつき,35,9,14,9
自然,32,竜次,りゅうじ,25,9,14,9
自然,32,竜正,りゅうせい,24,9,14,9
自然,32,竜生,"たつき,りゅうきなど",24,9,14,9
自然,32,竜登,たつと,31,9,14,9
自然,32,竜矢,"たつや,りゅうや",24,9,14,9
自然,32,竜雄,たつお,31,9,14,9
自然,32,章大,あきひろ,23,9,15,9
自然,32,章広,あきひろ,25,9,15,9
自然,32,章照,あきてる,33,9,15,9
自然,32,章登,あきと,32,9,15,9
自然,32,範芳,のりよし,31,9,19,9
自然,32,範陸,のりみち,35,9,19,9
自然,32,篤樹,あつき,41,9,20,9
自然,32,篤陽,あつひ,37,9,20,9
自然,32,精治,せいじ,31,9,18,9
自然,32,紀光,あきみつ,24,9,13,9
自然,32,紀宇,あきたか,24,9,13,9
自然,32,紀嵩,あきたか,31,9,13,9
自然,32,純平,じゅんぺい,24,9,14,9
自然,32,純広,すみひろ,24,9,14,9
自然,32,紘平,こうへい,24,9,14,9
自然,32,紘陽,ひろはる,31,9,14,9
自然,32,経惟,のぶよし,31,9,15,9
自然,32,結斗,"ゆいと,ゆうと",25,9,16,9
自然,32,結月,"ゆつき,ゆづき",25,9,16,9
自然,32,結樹,ゆうき,37,9,16,9
自然,32,絢大,あやひろ,24,9,16,9
自然,32,絢斗,"あやと,けんと",25,9,16,9
自然,32,継馬,けいま,32,9,17,9
自然,32,綜馬,そうま,33,9,18,9
自然,32,繁,しげる,25,9,20,9
自然,32,繁企,しげき,31,9,20,9
自然,32,繁充,しげみち,31,9,20,9
自然,32,繁樹,しげき,41,9,20,9
自然,32,繁浩,しげはる,35,9,20,9
自然,32,繁満,しげみち,37,9,20,9
自然,32,繁行,しげゆき,31,9,20,9
自然,33,繁道,しげみち,37,9,20,9
自然,33,繁雄,しげお,37,9,20,9
自然,33,美之,よしゆき,21,9,13,9
自然,33,美也,よしなり,21,9,13,9
自然,33,,,31,9,13,9
自然,33,義崇,よしたか,33,9,17,9
自然,33,義樹,よしき,38,9,17,9
自然,33,義洋,よしひろ,31,9,17,9
自然,33,義浩,よしひろ,32,9,17,9
自然,33,義海,よしうみ,31,9,17,9
自然,33,義清,よしきよ,33,9,17,9
自然,33,義輝,よしき,37,9,17,9
自然,33,翔,"かける,しょう",21,9,16,9
自然,33,翔一朗,しょういちろう,32,9,16,9
自然,33,翔一郎,しょういちろう,31,9,16,9
自然,33,翔也,しょうや,24,9,16,9
自然,33,翔二,しょうじ,23,9,16,9
自然,33,翔人,かけと,23,9,16,9
自然,33,翔仁,しょうじ,25,9,16,9
自然,33,翔介,しょうすけ,25,9,16,9
自然,33,翔健,しょうけん,32,9,16,9
自然,33,翔剛,しょうごう,31,9,16,9
自然,33,翔唯,かい,32,9,16,9
自然,33,翔基,しょうき,32,9,16,9
自然,33,翔塁,かける,33,9,16,9
自然,33,翔士,しょうじ,24,9,16,9
自然,33,翔大,"かける,しょうた",24,9,16,9
自然,33,翔太,しょうた,25,9,16,9
自然,33,翔太朗,しょうたろう,35,9,16,9
自然,33,翔悟,しょうごう,31,9,16,9
自然,33,翔斗,かけと,25,9,16,9
自然,33,翔月,"かつき,かづき",25,9,16,9
自然,33,翔樹,しょうき,37,9,16,9
自然,33,翔流,かける,31,9,16,9
自然,33,翔瑛,しょうえい,33,9,16,9
自然,33,翔真,しょうま,31,9,16,9
自然,33,翔磨,しょうま,37,9,16,9
自然,33,翔詠,しょうえい,33,9,16,9
自然,33,翔貴,しょうき,33,9,16,9
自然,33,翔馬,しょうま,31,9,16,9
自然,33,翔麻,しょうま,32,9,16,9
自然,33,耕二,こうじ,21,9,14,9
自然,33,耕史,こうじ,24,9,14,9
自然,33,耕司,こうじ,24,9,14,9
自然,33,耕多,こうた,25,9,14,9
自然,33,耕市,こういち,24,9,14,9
自然,33,耕平,こうへい,24,9,14,9
自然,33,耕成,こうせい,25,9,14,9
自然,33,耕生,こうき,24,9,14,9
自然,33,耕策,こうさく,31,9,14,9
自然,34,耕陽,こうよう,31,9,14,9
自然,34,聖樹,まさき,38,9,17,9
自然,34,聖浩,まさひろ,32,9,17,9
自然,34,聖馬,しょうま,32,9,17,9
自然,34,聖麻,しょうま,33,9,17,9
自然,34,聡浩,あきひろ,33,9,18,9
自然,34,聡馬,そうま,33,9,18,9
自然,34,肇英,としひで,31,9,18,9
自然,34,脩平,しゅうへい,25,9,15,9
自然,34,脩斗,しゅうと,24,9,15,9
自然,34,至流,いたる,25,9,10,9
自然,34,至高,ゆきたか,25,9,10,9
自然,34,舜将,きよまさ,32,9,17,9
自然,34,舜悟,しゅんご,32,9,17,9
自然,34,舜樹,きよき,38,9,17,9
自然,34,舟馬,しゅうま,25,9,10,9
自然,34,航史,こうじ,24,9,14,9
自然,34,航司,こうじ,24,9,14,9
自然,34,航平,こうへい,24,9,14,9
自然,34,航広,かずひろ,24,9,14,9
自然,34,航生,"こうき,こうせい",24,9,14,9
自然,34,航貴,こうき,31,9,14,9
自然,34,航陽,こうよう,31,9,14,9
自然,34,良樹,よしき,32,9,11,9
自然,34,,,16,9,11,9
自然,34,芳一,よしかず,17,9,11,9
自然,34,芳伸,よしのぶ,23,9,11,9
自然,34,芳助,ほうすけ,23,9,11,9
自然,34,芳孝,よしたか,23,9,11,9
自然,34,芳宏,よしひろ,23,9,11,9
自然,34,芳樹,よしき,32,9,11,9
自然,34,芳男,よしお,23,9,11,9
自然,34,芳秀,よしひで,23,9,11,9
自然,34,若樹,なおき,33,9,12,9
自然,34,英,"あきら,すぐるなど",17,9,12,9
自然,34,英一,"えいいち,ひでかず",18,9,12,9
自然,34,英乙,ひでお,18,9,12,9
自然,34,英伍,えいご,23,9,12,9
自然,34,英充,ひでみつ,23,9,12,9
自然,34,英光,ひでみつ,23,9,12,9
自然,34,英吉,えいきち,23,9,12,9
自然,34,英徹,えいてつ,32,9,12,9
自然,34,英憲,ひでのり,33,9,12,9
自然,34,英成,ひでなり,23,9,12,9
自然,34,英樹,"あやき,えいじゅなど",33,9,12,9
自然,34,英機,ひでき,33,9,12,9
自然,34,英次,えいじ,23,9,12,9
自然,34,英次朗,えいじろう,33,9,12,9
自然,34,英次郎,えいじろう,32,9,12,9
自然,34,英毅,あやき,32,9,12,9
自然,35,英汰郎,えいたろう,33,9,12,9
自然,35,英熙,あやき,32,9,12,9
自然,35,英興,あやき,33,9,12,9
自然,35,英蔵,えいぞう,32,9,12,9
自然,35,英行,ひでゆき,23,9,12,9
自然,35,英護,えいご,37,9,12,9
自然,35,英輝,あやき,32,9,12,9
自然,35,茂,しげる,17,9,12,9
自然,35,茂一,しげかず,18,9,12,9
自然,35,茂充,しげみち,23,9,12,9
自然,35,茂樹,しげき,33,9,12,9
自然,35,茂行,しげゆき,23,9,12,9
自然,35,草也,そうや,21,9,13,9
自然,35,草汰,そうた,25,9,13,9
自然,35,菊太郎,きくたろう,33,9,15,9
自然,35,菜太,"さいた,ひなた",24,9,15,9
自然,35,萩人,はぎと,23,9,16,9
自然,35,葉介,ようすけ,25,9,16,9
自然,35,葉太,ようた,25,9,16,9
自然,35,葵,あおい,21,9,16,9
自然,35,葵也,あおや,24,9,16,9
自然,35,,,33,9,16,9
自然,35,葵斗,あおと,25,9,16,9
自然,35,,,31,9,16,9
自然,35,,,32,9,16,9
自然,35,蒼惟,そうい,33,9,17,9
自然,35,蒼馬,そうま,32,9,17,9
自然,35,蓮之助,れんのすけ,32,9,17,9
自然,35,蓮志郎,れんじろう,38,9,17,9
自然,35,薫,かおる,25,9,20,9
自然,35,薫路,ゆきみち,38,9,20,9
自然,35,蘭丸,らんまる,31,9,23,9
自然,35,虎徹,こてつ,32,9,12,9
自然,35,虹希,こうき,25,9,13,9
自然,35,行光,ゆきみつ,21,9,10,9
自然,35,裕大,ゆうた,24,9,16,9
自然,35,裕崇,ひろたか,32,9,16,9
自然,35,裕斗,ゆうと,25,9,16,9
自然,35,裕樹,"ゆうき,ひろき",37,9,16,9
自然,35,裕登,ゆうと,33,9,16,9
自然,35,裕翔,ひろと,33,9,16,9
自然,35,裕輝雄,ゆきお,48,9,16,9
自然,35,裕馬,ゆうま,31,9,16,9
自然,35,裕高,ひろたか,31,9,16,9
自然,35,裕麻,ゆうま,32,9,16,9
自然,35,要汰,ようた,25,9,13,9
自然,35,訓光,のりみつ,25,9,14,9
自然,35,詔浩,つぐひろ,31,9,16,9
自然,35,詠斗,えいと,25,9,16,9
自然,35,誠柊,まさと,31,9,17,9
自然,36,諭晴,さとはる,37,9,20,9
自然,36,謙汰,けんた,33,9,21,9
自然,36,譲治,じょうじ,37,9,24,9
自然,36,豊浩,とよひろ,32,9,17,9
自然,36,豊繁,とよしげ,38,9,17,9
自然,36,豊輝,とよあき,37,9,17,9
自然,36,象二郎,しょうじろう,32,9,16,9
自然,36,貫大,かんた,23,9,15,9
自然,36,貴大,"きだい,たかひろ",24,9,16,9
自然,36,貴斗,たかと,25,9,16,9
自然,36,貴晴,たかはる,33,9,16,9
自然,36,貴樹,たかき,37,9,16,9
自然,36,貴浩,たかひろ,31,9,16,9
自然,36,貴登,たかと,33,9,16,9
自然,36,輝,"あきら,きらなど",24,9,19,9
自然,36,輝一,"きいち,かいなど",25,9,19,9
自然,36,輝宏,あきひろ,31,9,19,9
自然,36,輝秀,あきひで,31,9,19,9
自然,36,輝聖,あききよ,37,9,19,9
自然,36,輝臣,てるおみ,31,9,19,9
自然,36,輝良,"あきら,きら",31,9,19,9
自然,36,輝見,てるみ,31,9,19,9
自然,36,辰之介,しんのすけ,23,9,11,9
自然,36,辰之輔,たつのすけ,33,9,11,9
自然,36,辰樹,たつき,32,9,11,9
自然,36,辰男,たつお,23,9,11,9
自然,36,辰興,たつおき,32,9,11,9
自然,36,連平,れんぺい,24,9,14,9
自然,36,逸平,いっぺい,25,9,15,9
自然,36,逸斗,はやと,24,9,15,9
自然,36,遊大,ゆうだい,24,9,16,9
自然,36,遊斗,ゆうと,25,9,16,9
自然,36,遊馬,"あすま,ゆうま",31,9,16,9
自然,36,道浩,みちひろ,31,9,16,9
自然,36,道繁,みちしげ,37,9,16,9
自然,36,達斗,たつと,25,9,16,9
自然,36,達晶,たつあき,33,9,16,9
自然,36,達樹,たつき,37,9,16,9
自然,36,達浩,たつひろ,31,9,16,9
自然,36,達馬,たつま,31,9,16,9
自然,36,遥大,はるき,24,9,16,9
自然,36,遥斗,はると,25,9,16,9
自然,36,遥樹,はるき,37,9,16,9
自然,36,遥翔,はると,33,9,16,9
自然,36,遼汰,りょうた,31,9,19,9
自然,36,邦樹,くにしげ,32,9,11,9
自然,36,郁光,いくみ,24,9,13,9
自然,36,郷也,さとや,23,9,15,9
自然,36,郷史,さとし,25,9,15,9
自然,36,郷司,さとし,25,9,15,9
自然,37,郷太郎,こうたろう,33,9,15,9
自然,37,郷平,ごうへい,25,9,15,9
自然,37,都月,"とつき,みつき",24,9,15,9
自然,37,重光,しげみつ,24,9,13,9
自然,37,重芳,しげよし,25,9,13,9
自然,37,鉄美,てつよし,31,9,17,9
自然,37,銀河,ぎんが,31,9,18,9
自然,37,長輝,ながあき,32,9,12,9
自然,37,開斗,かいと,25,9,16,9
自然,37,開晴,かいせい,33,9,16,9
自然,37,開登,かいと,33,9,16,9
自然,37,開翔,かいと,33,9,16,9
自然,37,開陸,かいり,32,9,16,9
自然,37,陵介,りょうすけ,24,9,15,9
自然,37,陵優,りょうゆう,37,9,15,9
自然,37,陵司,りょうじ,25,9,15,9
自然,37,陵太,りょうた,24,9,15,9
自然,37,陵平,りょうへい,25,9,15,9
自然,37,陵悠,りょうゆう,31,9,15,9
自然,37,陵裕,りょうゆう,32,9,15,9
自然,37,陸也,りくや,23,9,15,9
自然,37,陸夢,りくむ,33,9,15,9
自然,37,陸太郎,りくたろう,33,9,15,9
自然,37,陸央,"りくお,りお",25,9,15,9
自然,37,陸斗,りくと,24,9,15,9
自然,37,陸矢,りくや,25,9,15,9
自然,37,陽一朗,よういちろう,32,9,16,9
自然,37,陽一郎,よういちろう,31,9,16,9
自然,37,陽三,ようぞう,24,9,16,9
自然,37,陽久,あきひさ,24,9,16,9
自然,37,陽之輔,ようのすけ,38,9,16,9
自然,37,陽也,はるなり,24,9,16,9
自然,37,陽二,ようじ,23,9,16,9
自然,37,陽二郎,ようじろう,32,9,16,9
自然,37,陽人,はると,23,9,16,9
自然,37,陽仁,はるひと,25,9,16,9
自然,37,陽介,ようすけ,25,9,16,9
自然,37,陽友,はるとも,25,9,16,9
自然,37,陽士,ようじ,24,9,16,9
自然,37,陽大,"ようだい,ひなた",24,9,16,9
自然,37,陽太,"はるた,ようたなど",25,9,16,9
自然,37,陽太朗,ようたろう,35,9,16,9
自然,37,陽悠,はるひさ,32,9,16,9
自然,37,陽悦,はるよし,31,9,16,9
自然,37,陽揮,はるき,33,9,16,9
自然,37,陽文,あきふみ,25,9,16,9
自然,37,陽斗,はると,25,9,16,9
自然,37,陽樹,はるき,37,9,16,9
自然,37,陽登,はると,33,9,16,9
自然,37,陽真,はるま,31,9,16,9
自然,38,陽翔,"はると,ひなとなど",33,9,16,9
自然,38,陽翠,ひすい,35,9,16,9
自然,38,陽貴,はるき,33,9,16,9
自然,38,陽輔,ようすけ,35,9,16,9
自然,38,陽造,ようぞう,31,9,16,9
自然,38,陽道,はるみち,33,9,16,9
自然,38,隆大,たかひろ,23,9,15,9
自然,38,隆平,りゅうへい,25,9,15,9
自然,38,隆広,たかひろ,25,9,15,9
自然,38,隆斗,たかと,24,9,15,9
自然,38,隆晴,たかはる,32,9,15,9
自然,38,隆清,りゅうせい,31,9,15,9
自然,38,隆翔,たかと,32,9,15,9
自然,38,隆葵,りゅうき,32,9,15,9
自然,38,隆輝,たかあき,35,9,15,9
自然,38,隆郷,たかさと,31,9,15,9
自然,38,隆雅,たかまさ,33,9,15,9
自然,38,隼世,はやせ,24,9,14,9
自然,38,隼主,はやかず,24,9,14,9
自然,38,隼人,"はやと,はやて",21,9,14,9
自然,38,隼多,しゅんた,25,9,14,9
自然,38,隼平,しゅんぺい,24,9,14,9
自然,38,隼矢,しゅんや,24,9,14,9
自然,38,隼翔,"しゅんと,しゅうとなど",31,9,14,9
自然,38,隼雄,はやお,31,9,14,9
自然,38,雄大,ゆうだい,24,9,16,9
自然,38,雄斗,ゆうと,25,9,16,9
自然,38,雄樹,ゆうき,37,9,16,9
自然,38,雄登,たけと,33,9,16,9
自然,38,雄馬,ゆうま,31,9,16,9
自然,38,雄高,かずたか,31,9,16,9
自然,38,雅一,まさかず,23,9,17,9
自然,38,雅俊,まさとし,31,9,17,9
自然,38,雅信,まさのぶ,31,9,17,9
自然,38,雅倫,まさとも,32,9,17,9
自然,38,雅則,まさのり,31,9,17,9
自然,38,雅勇,まさお,31,9,17,9
自然,38,雅哉,まさや,31,9,17,9
自然,38,雅啓,まさひろ,33,9,17,9
自然,38,雅基,まさき,33,9,17,9
自然,38,雅宣,まさのぶ,31,9,17,9
自然,38,雅崇,まさたか,33,9,17,9
自然,38,雅康,まさやす,33,9,17,9
自然,38,雅廣,まさやす,37,9,17,9
自然,38,雅彦,まさひこ,31,9,17,9
自然,38,雅敏,まさとし,32,9,17,9
自然,38,雅春,まさはる,31,9,17,9
自然,38,雅昭,まさあき,31,9,17,9
自然,38,雅時,まさとき,32,9,17,9
自然,38,雅晃,まさあき,32,9,17,9
自然,39,雅晞,まさき,33,9,17,9
自然,39,雅樹,まさき,38,9,17,9
自然,39,雅比古,まさひこ,31,9,17,9
自然,39,雅洋,まさひろ,31,9,17,9
自然,39,雅浩,まさひろ,32,9,17,9
自然,39,雅淑,まさよし,33,9,17,9
自然,39,雅理,まさみち,33,9,17,9
自然,39,雅祟,まさたか,32,9,17,9
自然,39,雅穂,まさのり,37,9,17,9
自然,39,雅章,まさあき,33,9,17,9
自然,39,雅紀,まさき,31,9,17,9
自然,39,雅規,まさのり,33,9,17,9
自然,39,雅輝,まさき,37,9,17,9
自然,39,雅郎,まさお,31,9,17,9
自然,39,雅隆,まさたか,33,9,17,9
自然,39,雪雄,ゆきお,32,9,15,9
自然,39,雷輝,らいき,37,9,17,9
自然,39,青羽,あおば,23,9,12,9
自然,39,青輝,せいき,32,9,12,9
自然,39,靖洋,やすひろ,31,9,17,9
自然,39,靖浩,やすひろ,32,9,17,9
自然,39,順大,じゅんた,24,9,16,9
自然,39,順樹,じゅんき,37,9,16,9
自然,39,順浩,よりひろ,31,9,16,9
自然,39,頌梧,しょうご,33,9,17,9
自然,39,頌馬,しょうま,32,9,17,9
自然,39,領治,りょうじ,31,9,18,9
自然,39,領馬,りょうま,33,9,18,9
自然,39,頼光,よりみつ,31,9,20,9
